,listing_id,id,date,reviewer_id,reviewer_name,comments,polarity_value,neg,pos,neu,compound
1407,72576,1137153,2012/4/16,1917194,Sandra,"Our stay at Ramona""s place was just the best experience! We loved the own level+ensuite! We had our privacy but at the same time enjoyed to use the second floor and have a chat with our lovely host. Ramona gave us the warm and friendly feeling of staying at home. And as she asked me what I liked most while we stayed in melbourne I could only answer: the people! Thanks to Ramona: Our time @ Little George Street was awesome!
P.S.: In addition to the wonderful atmosphere the house is perfectly designed and equipped. There is nothing you would ever miss...","{'neg': 0.0, 'neu': 0.64, 'pos': 0.36, 'compound': 0.9944}",0.0,0.36,0.64,0.9944
1408,72576,1196621,2012/4/29,1112339,Deanna,"Our week with Ramona was the perfect wind-down to our three-month trip to Australia. The house is situated in an interesting part of Melbourne and is convenient for public transport or a walk into the CBD. The house itself is well-presented, clean, spacious and well-equipped. You will enjoy spotting all Ramona's collectables. :) Ramona herself is easy going, independent and respectful of privacy. She has lots of tips for things to see and do locally. The only drawback about staying here is that sometimes the neighbours can be a bit noisy, but that's just part of the character of the neighbourhood. Other than that, no faults. You should stay at Ramona's - it's a great place!","{'neg': 0.064, 'neu': 0.781, 'pos': 0.155, 'compound': 0.8671}",0.064,0.155,0.781,0.8671
1409,72576,1223572,2012/5/3,2180874,Louise,"Ramona was so welcoming and thinks of every little detail to ensure your stay is comfortable and inviting.  This was our first airbnb experience and staying with Ramona totally exceeded our expectations. We really appreciated how central our Fitzroy location was and thanks to Ramona, we discovered some great cafes, pubs and local streets which made our visit to Melbourne so enjoyable.  Ramona is a wonderful host who generously shares her beautiful home that is sociable, relaxed and pristine.  We were delighted with the little touches and our stay genuinely felt like a home away from home. We would happily stay again and very much recommend Ramona as your host and place to stay in Melbourne!","{'neg': 0.0, 'neu': 0.627, 'pos': 0.373, 'compound': 0.9952}",0.0,0.373,0.627,0.9952
1410,72576,1252224,2012/5/9,1853577,Peter,"We felt very comfortable and ""at home"", staying at Ramona's spacious and  nicely furnished apartment. Being close to winter the nights were cold outside but we were very cosy and warm overnight. We would certainly come back and stay at Ramona's. The location is ideal, close to trams and close to a great variety of cafes, wine-bars, and  restaurants and not far away is Lygon street, an easy stroll. ","{'neg': 0.0, 'neu': 0.716, 'pos': 0.284, 'compound': 0.9756}",0.0,0.284,0.716,0.9756
1411,72576,1293544,2012/5/17,1749325,Julie,"My first Airbnb- stay. I loved it! I had my own floor, with bathroom, bedroom and a little balcony. Great:)  Ramona works in a bakery, so she brings the best muffins/bread back home which in turn make the breakfast a pleasure.  My stay in Melbourne was really good much thanks to Ramona,and her lovely house:)  I would most certainly stay there again! :)","{'neg': 0.0, 'neu': 0.634, 'pos': 0.366, 'compound': 0.9822}",0.0,0.366,0.634,0.9822
1412,72576,1335203,2012/5/23,243758,Marcus,"Ramona was a great host. 

She knows her neighborhood - probably the best in Melbourne for eating, drinking and shopping - like the back of her hand.

She's also an excellent communicator, which was hugely helpful in getting to and into the apartment after arriving in Melbourne.

Her apartment was stylish but also very homely. It was a great place to chill out when we needed to recharge our batteries.

The bedroom was big, with a double wardrobe for storage and an extremely comfortable bed. The deck outside was also a nice little sun trap.

My only disappointment was that we didn't get to talk about Flying Nun bands over a pint at the pub. Maybe next time?

Thanks again for having us.
","{'neg': 0.049, 'neu': 0.73, 'pos': 0.221, 'compound': 0.9736}",0.049,0.221,0.73,0.9736
1413,72576,1377991,2012/5/29,2416994,Kate,"Perfect spot for us as we were looking for something in Fitzroy near cozy pubs, shopping and walking distance to The Tote. It was a block from trams and close to dozens of crowded restaurants and bars. Ramona was fantastic with her dining recs and we had the best brekky on the planet.  The house is incredibly modern and has a minimalist, artsy vibe with a lot of natural light and clean as a whistle. Ramona has gourmet bread for her guests and tea available anytime. If you want to stay in there's an ipod jack in the rooms plus a dvd library as well. She has every Nick Cave album. A good sign.","{'neg': 0.023, 'neu': 0.793, 'pos': 0.184, 'compound': 0.959}",0.023,0.184,0.793,0.959
1414,72576,1418859,2012/6/5,1737242,Michael,"Wonderful experience, highly recommended! As noted by others, Ramona's apartments is a lovely space - well-kept, and with a welcoming vibe. Kitchen facilities (should one tire of the local cafe scene - ha!) fab goodies from Fatto a Mano, DVD library, all sorts of great collectables; we didn't want to leave. The real treasure, however, is Ramona herself. Friendly whilst also allowing guests their own space, and oh-so knowledgeable about her fantastic neighborhood. She has everything well organized for guests....go and stay.","{'neg': 0.012, 'neu': 0.659, 'pos': 0.329, 'compound': 0.9837}",0.012,0.329,0.659,0.9837
1415,72576,1440418,2012/6/8,2383051,Damien,"Ramona's house is seriously good. The photos don't do the modern, spacious, character filled, stylish, three level house justice. I had the whole top floor and couldn't have been happier with the set up. Ramona keeps her house spotless and makes sure you get everything you need for a great stay. The ipod dock was a nice touch. The location is about as good as it gets- walking distance to the best Melbourne has to offer. Oh and Ramona is lovely and ready with a helpful suggestion when needed but also gives you the space to do your thing. I'll be back! ","{'neg': 0.029, 'neu': 0.767, 'pos': 0.203, 'compound': 0.9361}",0.029,0.203,0.767,0.9361
1416,72576,1465608,2012/6/12,178251,Paul,"Although I had to pull out of this trip a day before, Ramona was easy to contact and communicate with. Hopefully I will be down there soon!","{'neg': 0.0, 'neu': 0.789, 'pos': 0.211, 'compound': 0.7088}",0.0,0.211,0.789,0.7088
1417,72576,1555582,2012/6/25,70926,Robert,"What a wonderful stay, exactly as Ramona, my friendly host, described her home to be.Very central to the CBD but right in the heart of funky Fitzroy, the #86 tram into the city within 4 mins walk and the Melbourne Museum/Princess Theatre on the way. Her townhouse is well laid out,clean and full of interesting pieces(love the weighing scales and blankets).I can highly recommend it as a place to stay.The water jug and flowers beside the bed were a lovely touch.","{'neg': 0.018, 'neu': 0.777, 'pos': 0.205, 'compound': 0.9504}",0.018,0.205,0.777,0.9504
1418,72576,1591042,2012/6/29,2422460,Linda,"An absolute pleasure staying at Ramona's fabulous place in Fitzroy.  Suited me perfectly. Ramona could not have be more welcoming, friendly and informative. So great to crawl into a comfortable, cozy bed in a warm room, with a sunny north facing balcony. The split system would be welcome in summer too. Within easy walking distance to so many great eating places, quirky bars and shopping haunts on Brunswick, Gertrude & Smith Sts. Tram stops close by.  It will be my 1st choice on my next visit to Melbourne. Great value for quality accommodation !","{'neg': 0.029, 'neu': 0.588, 'pos': 0.383, 'compound': 0.9927}",0.029,0.383,0.588,0.9927
1419,72576,1638032,2012/7/5,1215166,Nicco And Wit,"Staying at Little George Street is a little like staying with friends who have a lovely, welcoming house without having to worry about how you can repay them for their generosity at letting you stay with them.  All the previous reviews have well described the room and the house itself, most have indicated Ramona's talent for making you feel at home. I have little to add except that Ramona should probably run master classes in how to run a bnb.  My partner and I have been thinking of joining the bnb world, making our spare bedroom available. Staying at Little George Street couldn't have been a better introduction to what makes a great bnb - from the well equipped bedroom with flowers on the bedside tables, ipod dock and bathrobes to the great help-yourself breakfast goodies for breakfast (and midnight snacks - I couldn't keep away from the organic rye bread and the walnut and honey loaf!). Breakfast of course had to be followed by the short trek up the road to De Clieu on Gertrude St, home to serious coffee making and already missed.","{'neg': 0.03, 'neu': 0.805, 'pos': 0.166, 'compound': 0.9805}",0.03,0.166,0.805,0.9805
1420,72576,1668506,2012/7/9,2678584,Shun,"Really awesome stay at Ramona's. Nicely done up place and we really loved the interior decor of her place. Although we did not interact much throughout our stay, she was very willing to help in any ways possible. Also, she leaves the kitchen well stocked with organic muffins and bread every morning that tasted fantastic. Thanks for a wonderful stay! (:","{'neg': 0.0, 'neu': 0.628, 'pos': 0.372, 'compound': 0.9838}",0.0,0.372,0.628,0.9838
1421,72576,1691105,2012/7/12,2649961,Steph,"Ramona's place was great for our mother daughter getaway. 

The loft room we had was super comfortable with wonderful light flowing in during the afternoon. 

We loved Ramona's modern kitchen with the bohemian touch. We helped ourselves to fresh bread and muffins which she provided from the local bakery she works at. 

Ramona was a great host and was always ready to give us advice and directions for getting around Melbourne. 

Just near Gertrude street this was a great spot and was perfect for shopping and had great cafes. 

thanks very much Ramona !
hope to see you again soon.
 ","{'neg': 0.0, 'neu': 0.646, 'pos': 0.354, 'compound': 0.9932}",0.0,0.354,0.646,0.9932
1422,72576,1723133,2012/7/16,152671,Aly,"'J'adore!' Was my first text to Ramona on arrival. Unfortunately I mixed up the phone numbers she had given me and sent it to her husband. Who replied with a 'Um, ?' Oops...

My stay couldn't have been more lovely. Lil' George Street is beautifully laid out with welcoming and intriguing detail. My floor was fab - books, flowers, light - I was extremely tempted to ditch my lectures and spend a day on the balcony pouring over a collection of Nick Cave's finest. Instead I nabbed a freshly baked raspberry muffin from the kitchen and went out to explore the wilds of Fitzroy and RMIT with the Melbourne Guidebook that my host had thoughtfully left wrapped on my bed.

Ramona's restaurant recommendations were killer, the bed divine, the shower hot and the location right in the thick of Melbourne's action. I'm intrigued. And can't wait to return.","{'neg': 0.042, 'neu': 0.829, 'pos': 0.128, 'compound': 0.9272}",0.042,0.128,0.829,0.9272
1423,72576,1747757,2012/7/19,890814,Elisabeth,"The place is an absolute gem ( very clean, beautifully interior designed, practical). Ramona is  a very nice host and helpful. For true lovers of Fitzroy, it is the place to be as it is so close to everything (great cafes, bars, restaurants, vintage shopping) and very close to the city centre. It is also a very safe area. I would definitly recommend this place.","{'neg': 0.0, 'neu': 0.682, 'pos': 0.318, 'compound': 0.9743}",0.0,0.318,0.682,0.9743
1424,72576,1790040,2012/7/24,83951,Emma,Amazing place! The bed was super comfy and the location is fantastic. Ramona is lovely and accommodating. She will give you organic bakery goods. Stay there.  ,"{'neg': 0.0, 'neu': 0.588, 'pos': 0.412, 'compound': 0.9468}",0.0,0.412,0.588,0.9468
1425,72576,1823761,2012/7/28,2965840,Sing,"Ramona is an outstanding host who has thought of everything to make a traveller's stay comfortable. My stay was extended so I stayed in all her rooms which were all beautifully furnished, light and spacious. The communal dining and lounge area is wonderfully sun drenched with a huge terrace which would be amazing for summer. The variety of healthy yummy organic teas, sweets and a generously stocked kitchen and fridge made it a warm and cosy welcome instantly. One would be challenged to stay in however, as the location of the house is in the heart of the most happening spot  in the dining, art, fashion and music scene in Melbourne right now, and only a 10 minute tram ride to the city. Her guidance on the good spots to go are great and affordable, trendy but never the fashion victim's choice, her thoughtfulness extends from hairdryer, hotties to a gorgeous umbrella collection  - much needed in melbourne! I cannot enthuse enough about Ramona's house and her hospitality. Amazing stay! I hope she has room for me every time I need an address in Melbourne. ","{'neg': 0.019, 'neu': 0.733, 'pos': 0.248, 'compound': 0.9914}",0.019,0.248,0.733,0.9914
1426,72576,1838082,2012/7/30,170431,Alexander,"It's taken a while, but AirBnB finally seems to be taking off in Australia.  I recently visited Melbourne for a weekend; I decided to forego my usual CBD hotel for a place in my favorite neighborhood Fitzroy.  Drawn to Ramona's ad, I booked in with high expectations...which were exceeded.

Before departing, Ramona gave me clear directions on finding and accessing her home - it was greatly helpful in arriving with ease on a rainy winter's night.  Stepping into her beautifully-designed and well-lit home instantly set me at ease and established a high comfort level that lasted for the duration of my stay.  The bed was very comfortable, and the teas/muffins in the kitchen were delicious!  I loved living like a local in what I consider to be one of Melbourne's most-sophisticated areas.

Ramona herself was very gracious, and absolutely pleasant to be around.  She is very knowledgeable about the area, and gave me recommendations on dining/drinking options which did not disappoint.  In short, she is a fantastic host!

I give a big thanks to Ramona - staying at her place was a big highlight of my weekend.  I travel to Melbourne 3-4 times per year, and plan to stay with her again if the opportunity allows.","{'neg': 0.006, 'neu': 0.707, 'pos': 0.287, 'compound': 0.9972}",0.006,0.287,0.707,0.9972
1427,72576,1938992,2012/8/10,2466826,Suzie,"A great location to be based for work (as I was) or to use for exploring Melbourne.  Ramona could not have been more helpful - pointing us in the right direction for transport, where to eat and where to shop!  Delicious bread and muffins from the bakery she worked in and access to the kitchen when we wanted to make ourselves s'thing to eat in the evenings.  The room was very comfortable - nothing missing - can highly recommend - thank you Ramona!
","{'neg': 0.0, 'neu': 0.754, 'pos': 0.246, 'compound': 0.9712}",0.0,0.246,0.754,0.9712
1428,72576,1985172,2012/8/14,152826,Genevieve,"My Mum and her partner stayed at Ramona's whilst visiting Melbourne. They enjoyed their stay, the house is exactly as described and Ramona was friendly, helpful and thorough with instructions + directions.","{'neg': 0.0, 'neu': 0.751, 'pos': 0.249, 'compound': 0.8519}",0.0,0.249,0.751,0.8519
1429,72576,2005419,2012/8/16,1128243,Melinda,"This spot is a gem!! Fitzroy is a hip area, full of character, and fun to explore.  Ramona is fantastic, made us feel welcome and at ease.  She is a host who has truly thought of everything.  A fabulous set up, private loft apartment, with a communal kitchen...her place is a work of art.  Teas and treats, restaurant recommendations, thoughtful communication throughout the process...Ramona is indeed lovely.  Highly recommended all round.  Thanks Ramona!  ","{'neg': 0.0, 'neu': 0.634, 'pos': 0.366, 'compound': 0.9838}",0.0,0.366,0.634,0.9838
1430,72576,2054570,2012/8/21,18843870,Sarah K,LOVED this space! My partner and I had a play weekend in Melbourne and this apartment was excellent in terms of being able to get around to great food and shopping easily on foot. The room and bathroom were immaculate and the overall space was like stepping into an interior design catalogue. loved it xx,"{'neg': 0.0, 'neu': 0.658, 'pos': 0.342, 'compound': 0.9748}",0.0,0.342,0.658,0.9748
1431,72576,2080829,2012/8/24,2800101,Lucy,"A wonderful apartment, gracious, experienced host - and a fantastic location! What more could you ask for?? Looking forward to doing it again soon I hope! ","{'neg': 0.0, 'neu': 0.55, 'pos': 0.45, 'compound': 0.9407}",0.0,0.45,0.55,0.9407
1432,72576,2114331,2012/8/27,470774,Elizabeth,"Ramona is an incredibly friendly and welcoming hostess.  She provided everything we could need (and more) including calling us a very early morning cab to the airport and providing excellent restaurant recommendations in the neighborhood. Her home is beautiful and very comfortable, with anything that you could need for your stay (including delicious tea and baked goods, laundry facilities, fresh cut flowers, and an extensive movie collection).  The Fitzroy neighborhood is lots of fun and wonderfully located for exploring Melbourne.  I would highly recommend staying here!","{'neg': 0.019, 'neu': 0.668, 'pos': 0.312, 'compound': 0.9862}",0.019,0.312,0.668,0.9862
1433,72576,2146707,2012/8/30,2430955,Chris,"A beautiful house with a beautiful, warm and welcoming host Ramona. Highly recommended - thanks. ","{'neg': 0.0, 'neu': 0.251, 'pos': 0.749, 'compound': 0.9507}",0.0,0.749,0.251,0.9507
1434,72576,2171214,2012/9/2,3048057,Stuart,"Wonderful and thoughtful host, spotless apartment in best location in Melbourne. Thanks Ramona","{'neg': 0.0, 'neu': 0.402, 'pos': 0.598, 'compound': 0.9246}",0.0,0.598,0.402,0.9246
1435,72576,2255469,2012/9/10,117242,Lily,"The house and room are beautiful, the location ideal, and Ramona is a wonderful and experienced host. Every detail was catered for: towels and robes laid out, jug of water in the room and a perfect little gift package with a Wallpaper Guide to Melbourne. Ramona works at a bakery, so there are lovely breads to which you can help yourself. Highly recommended.","{'neg': 0.0, 'neu': 0.661, 'pos': 0.339, 'compound': 0.978}",0.0,0.339,0.661,0.978
1436,72576,2272935,2012/9/13,1647707,Fiona,"Ramona's home was so beautiful and wonderfully decorated that we never wanted to leave! The light was amazing, and we were impressed by the small touches in the room (fresh flowers, a jug of water, the Melboune book). We also loved the amazing baked goods and organic teas. The bathroom was spotless with a lovely shower that had organic shampoos and body washes. Ramona's home is located next to the best street in Melbourne with hundreds of cafes, places to eat, and shops. We really loved our stay, and highly recommend it to anyone visiting Melbourne!","{'neg': 0.0, 'neu': 0.664, 'pos': 0.336, 'compound': 0.9915}",0.0,0.336,0.664,0.9915
1437,72576,2322525,2012/9/17,3497475,Jenny,"Everything about Ramona and her stunning house is fabulous. Location, recommendations, warm welcome, just everything. We'd stay there again in a heartbeat.
","{'neg': 0.0, 'neu': 0.609, 'pos': 0.391, 'compound': 0.872}",0.0,0.391,0.609,0.872
1438,72576,2359258,2012/9/21,2777107,Dan,"Beautiful, bright, open, clean apartment! Ramona was a fantastic host. Happy to help in any manner possible, she made my stay at Little George St. pleasant and I would recommend this place to anyone in need of accommodation within Melbourne.

Special mention to the terrific effort Ramona went to in order to help me find places to eat that cater for my diet (gfree) and the amazing, delicious organic / gfree bread that was provided for brecky! I miss that bakery! YUM ;) Hobart MUST have one!

Always happy to help in whatever way possible, Ramona made staying at Little George a pleasure. 

Thanks Ramona ;)","{'neg': 0.011, 'neu': 0.574, 'pos': 0.414, 'compound': 0.9951}",0.011,0.414,0.574,0.9951
1439,72576,2382518,2012/9/23,954788,Laurie,"This was a lovely, private room and bathroom in a quiet location. During the day the room was filled with light and at night the blinds darkened it just right for sleeping.  The bed was supportive and comfortable. The hosts were helpful and unobtrusive.  They have the system worked out very well.  I will stay again. Thanks Ramona!","{'neg': 0.0, 'neu': 0.735, 'pos': 0.265, 'compound': 0.9492}",0.0,0.265,0.735,0.9492
1440,72576,2464808,2012/10/1,3160491,Lou,"We loved our stay at Ramona's place! It's fantastic - everything from the location, house design, vintage decor collection, organic baked goods, the Melbourne travel book, to Ramona's wonderful hospitality! The house is beautifully kept, well loved and a real treat to stay in. We knew Melbourne well, but for anyone visiting Melbourne, Ramona has lots of tips and tricks and is really helpful. We highly recommend Little George Street and hope to come back again soon! ","{'neg': 0.019, 'neu': 0.669, 'pos': 0.312, 'compound': 0.9768}",0.019,0.312,0.669,0.9768
1441,72576,2557925,2012/10/9,536200,Elizabeth,"Our second stay at Ramona's and we thoroughly enjoyed # 95 once again. The Gertrude St vibe and the central location is a holiday dream.
Very comfy in our room and the attention to detail without fuss left us feeling pampered and welcomed.","{'neg': 0.0, 'neu': 0.747, 'pos': 0.253, 'compound': 0.8805}",0.0,0.253,0.747,0.8805
1442,72576,2605431,2012/10/14,3252284,Modz,"I and my partner stay here for 14 nights and we had a pleasant time. Rooms were cozy and have everything we need.  

Romana's very helpful and recommended us many tips, resturant, cafe' and bar. The location is in walking distance to Melbourne Museum,  Carlton park, and many places. You will be able to take Tram to Kilda st.

We also like organic muffin and orange juice there.

","{'neg': 0.0, 'neu': 0.85, 'pos': 0.15, 'compound': 0.8737}",0.0,0.15,0.85,0.8737
1443,72576,2885252,2012/11/15,24309,Dieter,"Why go back? For countless reasons: fine memories, or to find out whether it is as good as the first time around, etc. But the main reason is because the first trip was too short. Therefore it must have been great. Just like this time. Yet another reason to go back.","{'neg': 0.0, 'neu': 0.806, 'pos': 0.194, 'compound': 0.8834}",0.0,0.194,0.806,0.8834
1444,72576,2895827,2012/11/16,792869,Grant,"Staying at Ramona's is always a pleasure. Great location, spacious and comfortable secure apartment that is always immaculately presented. I look forward to returning on a semi regular basis for either work or enjoying Fitzroy and surrounds for socialising, great food and entertainment.","{'neg': 0.0, 'neu': 0.581, 'pos': 0.419, 'compound': 0.9744}",0.0,0.419,0.581,0.9744
1445,72576,2944972,2012/11/23,3456093,Sandra,"Perfect host, perfect room, perfect place, perfect stay! I enjoyed every minute so much and will definitely book again with Ramona who is, yes: Perfect! ","{'neg': 0.0, 'neu': 0.365, 'pos': 0.635, 'compound': 0.9814}",0.0,0.635,0.365,0.9814
1446,72576,2977903,2012/11/27,3505207,Jane,"It was great Ramona was very welcoming and hospitable and did every thing she could to help us. Her home was lovely, it had a great feel and she is very committed to ""green"" living or living sustainably. ","{'neg': 0.0, 'neu': 0.604, 'pos': 0.396, 'compound': 0.9652}",0.0,0.396,0.604,0.9652
1447,72576,2988874,2012/11/28,792869,Grant,Had another great short stay at number 95. The house is always well organised and immaculate. Great location and host.,"{'neg': 0.0, 'neu': 0.58, 'pos': 0.42, 'compound': 0.891}",0.0,0.42,0.58,0.891
1448,72576,3046471,2012/12/8,1007167,Danny,"Everything at Ramona's is as awesome as it looks in the picture, but its the little details that make it exceptional. Ramona is a great host, communication was easy. The location is perfect for anyone who is visiting Melbourne. I would definitely stay again!","{'neg': 0.0, 'neu': 0.639, 'pos': 0.361, 'compound': 0.9717}",0.0,0.361,0.639,0.9717
1449,72576,3215473,2013/1/2,3405630,Jackie,"Staying at Ramona's was a great experience. The house on Little George Street is not only well-placed in terms of its locatoin off Gerttrude Street, but the interior is beautifully furnished. The room upstairs has its own bathroom/shower and, being upstairs, also offers the privacy that you would normally expect in a hotel. 
Ramona is such a warm, friendly character, who is always happy to chat and offer some great suggestions. She made the experience of staying with her really relaxing and laid back - as if we had known her for some time. 
Whenever we are in Melbourne we will have no hesitiation in trying to stay here again. ","{'neg': 0.021, 'neu': 0.751, 'pos': 0.228, 'compound': 0.9832}",0.021,0.228,0.751,0.9832
1450,72576,3286447,2013/1/6,53636,Erika,"Ramona is a lovely hostess and staying at her home is like staying at a B&B/boutique hotel. Seriously, pictures don't do it justice! Not only was my room great, but the neighborhood is ideal for getting your barings in Melbourne, plus it's near tons of great restaurants, cafes, bars, and shopping. Also, Ramona provided me with maps, guide books, a bus/tram card, and yummy treats, and she always made herself available if I needed her. Loved my time here and can't wait to come back!","{'neg': 0.032, 'neu': 0.701, 'pos': 0.268, 'compound': 0.9803}",0.032,0.268,0.701,0.9803
1451,72576,3342107,2013/1/14,2973295,Dave,"Once again, Ramona has been the perfect hostess. She is so friendly and accommodating, as is her place in Little George St.","{'neg': 0.0, 'neu': 0.719, 'pos': 0.281, 'compound': 0.8323}",0.0,0.281,0.719,0.8323
1452,72576,3373983,2013/1/19,4126564,Michelle,"Fantastic place to stay, every bit as good as the photos. Ramona has thought of everything you could need to make your stay comfortable and is the perfect host. I felt completely at home and highly recommend staying here.","{'neg': 0.0, 'neu': 0.669, 'pos': 0.331, 'compound': 0.9459}",0.0,0.331,0.669,0.9459
1453,72576,3380618,2013/1/21,366765,Aurelien,"We had an excellent stay with Ramona in lovely Fitzroy, the attention to detail and simple touches made our stay flawless.","{'neg': 0.0, 'neu': 0.625, 'pos': 0.375, 'compound': 0.8957}",0.0,0.375,0.625,0.8957
1454,72576,3417118,2013/1/26,4704213,Kelly,"Ramona's apartment was my first experience of air bnb and now I'm hooked!

Ramona's place really is spectacular and exactly like the photo's. The upstairs bedroom is completely self contained so I actually felt like I had the whole apartment to myself. Excellently situated in whats my opinion the best part of Melbourne with lots of great cafes, bars and restaurants within five minutes walking distance. And the host was perfect, always near by if you needed anything but left you to your own devices to explore this great city.

Next time i'm in Melbourne I'll definitely be stopping at Ramona's, it beats the relatives couches hands down!","{'neg': 0.016, 'neu': 0.794, 'pos': 0.191, 'compound': 0.9658}",0.016,0.191,0.794,0.9658
1455,72576,3437078,2013/1/29,4533904,Karen,"I really enjoyed staying at Ramona's fabulous house in Fitzroy.  The location is second-to-none, on a residential street just minutes away from Fitzroy's edgy shops, restaurants and bars.  The house is immaculate - it's stylish, fashionable and incredibly clean & comfortable.  Ramona herself is lovely.  She's very welcoming and straight away I felt at home staying in her home.

Melbourne is a super city - it's arty, quirky, fashionable and friendly.  Ramona's house is all of those things too - it's a true gem, where you get to have an authentic Melbourne experience.  I hope I get to stay there again!","{'neg': 0.0, 'neu': 0.688, 'pos': 0.312, 'compound': 0.988}",0.0,0.312,0.688,0.988
1456,72576,3572250,2013/2/18,4915787,Stuart,"Well, where to start. The location is AMAZING, really easy to get to and VERY central to all the best Fitzroy has to offer. and SO quiet! The photos are very accurate and the place is immaculate, every little corner has a special touch. We loved our stay, it really was living like a local. 
Our host was great at communication and very attentive and yet we were never intruded upon. Attention to detail was really evident and I have to say that the never ending muffins from the bakery really are as good as they sound! 
This was our first Airbnb experience and what a treat it was. We shall be taking our experience in Melbournes cultural heart with us on to our next destination. 
Absolutely nothing but praise. 
Thanks Ramona + Airbnb. ","{'neg': 0.05, 'neu': 0.799, 'pos': 0.151, 'compound': 0.867}",0.05,0.151,0.799,0.867
1457,72576,3613308,2013/2/26,1696794,Karina,"Not only is Ramona's place stunning and in one of the most amazing locations in Melbourne, she is the loveliest host in town. Ramona is so very welcoming - you will be made feel so comfortable you won't want to leave. She thinks of the smallest touches to enhance your experience of Melbourne, and it's the small thoughtful touches that make staying with Ramona so special. I would recommend her lovely home to anyone - I will definitely be back next time I go to Melbourne. ","{'neg': 0.012, 'neu': 0.685, 'pos': 0.303, 'compound': 0.9829}",0.012,0.303,0.685,0.9829
1458,72576,3623395,2013/2/26,3946591,Dirk,"My stay at Ramonas' place in Fitzroy was short but truly excellent.
I stayed in the third floor and everything was exactly as described. The house is meticulously clean and has a very stylish and arty feel to it.
I arrived late on a hot summer day and there was ice water waiting for me in my room. Really thoughtful and just a nice start of my stay.
I messaged Ramona and got some great tips for local restaurants - best Pizza I had so far in Australia (since 7 years!)
The location is great - only short walks to bars and restaurants.
Overall: great location, great house , great host. What more do you want?

","{'neg': 0.0, 'neu': 0.623, 'pos': 0.377, 'compound': 0.9962}",0.0,0.377,0.623,0.9962
1459,72576,3654497,2013/2/28,5031517,Cynthea,"Ramona's place is is very special, as is her neighborhood. But Ramona simply rocks. Her attitude is perfect: if you need me, I'm here, if you don't, ""the place is yours.""  I recommend her place without hesitation, but please don't let it stop ME from booking when I most need to stay there!","{'neg': 0.042, 'neu': 0.782, 'pos': 0.176, 'compound': 0.6893}",0.042,0.176,0.782,0.6893
1460,72576,3690291,2013/3/4,1589106,Eithne,"Second time staying, so obviously that's a recommendation in itself!  Beautiful room, beautiful attention to detail (flowers and welcome chocolates) and Ramona is a warm and lovely host.  Highly recommend.","{'neg': 0.0, 'neu': 0.529, 'pos': 0.471, 'compound': 0.9617}",0.0,0.471,0.529,0.9617
1461,72576,3760536,2013/3/12,4541583,Laura,The house was amazing and situated right in the heart of Fitzroy.  We were so pleased with the location and ease of public transport available practically at the door step.  Thank you Ramona for your generosity and letting us stay in your little piece of paradise.,"{'neg': 0.0, 'neu': 0.669, 'pos': 0.331, 'compound': 0.9627}",0.0,0.331,0.669,0.9627
1462,72576,3808306,2013/3/17,5218231,Nick,"Ramona was fantastic, nothing was too much trouble and the unexpected touches were great. I am definitely coming back.

Accommodation is fantastic and exactly as it appears online, you won't be disappointed. 

","{'neg': 0.061, 'neu': 0.565, 'pos': 0.374, 'compound': 0.9307}",0.061,0.374,0.565,0.9307
1463,72576,3832892,2013/3/19,4757588,Lisa,"The host made us very welcome from the time of the booking until the moment we left. Fresh bread and food was available on arrival, and the host was very helpful. Clean and comfortable room, with privacy. I wouldn't hesitate to recommend Romana's place to anyone wanting to stay in Melbourne. Thanks for a great stay! ","{'neg': 0.03, 'neu': 0.632, 'pos': 0.338, 'compound': 0.9681}",0.03,0.338,0.632,0.9681
1464,72576,3863474,2013/3/22,4220411,David,Ramona was a gracious and helpful host. Her home on Little George Street is perfectly located for accessing all the great things Melbourne has to offer. The top floor suite was spacious with a very comfortable bed. It is a perfect place for a short stay.,"{'neg': 0.0, 'neu': 0.595, 'pos': 0.405, 'compound': 0.9744}",0.0,0.405,0.595,0.9744
1465,72576,3925183,2013/3/28,2536004,Molly,"Our best airbnb experience to date. Ramona is a fantastic host and her place is spacious, in a great location, and spotlessly clean. Ramona has thought of everything (maps, restaurant brochures, etc) to make your stay memorable, comfortable, and convenient. We would definitely visit again -- highly recommended!","{'neg': 0.0, 'neu': 0.629, 'pos': 0.371, 'compound': 0.9719}",0.0,0.371,0.629,0.9719
1466,72576,4033660,2013/4/4,668891,Michael,"Ramona is a great host, The place is great. The area is great. Stay with her!","{'neg': 0.0, 'neu': 0.488, 'pos': 0.512, 'compound': 0.9273}",0.0,0.512,0.488,0.9273
1467,72576,4079569,2013/4/8,872960,Jen,"Ramona's place is in the perfect location for someone travelling to Melbourne without a car. It's just off Gertrude st (we found our favourite lunch spot here), and is close enough to walk into the city, or to Brunswick st! There's at least 2 tram lines that are super close by if you don't feel like waking too. The house itself is beautiful and you certainly have some privacy being on your own level. We really enjoyed lazing about on the balconies on the 2nd floor after a long day walking around the city. Ramona was a great host. Very willing to help us out with directions etc, but also gave us privacy and mostly left us to our own devices. She also brought home yummy muffins and bread from the local bakery!!! :) We had such a great stay, thank you. ","{'neg': 0.01, 'neu': 0.776, 'pos': 0.214, 'compound': 0.986}",0.01,0.214,0.776,0.986
